row_label,strat_type,sex,value,breakdown_cat_label,breakdown_var,outcome_var,table_id
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1757,0-4 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1974,5-9 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1957,10-14 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1975,15-19 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1993,20-24 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1966,25-29 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1942,30-34 years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1896,35+ years,tenure,annual_hours,Tav.16
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,1902,total,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1778,0-4 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1967,5-9 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1845,10-14 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1669,15-19 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1948,20-24 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1863,25-29 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1779,30-34 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1634,35+ years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,1819,total,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,1824,0-4 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2051,5-9 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2008,10-14 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,1977,15-19 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2072,20-24 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2050,25-29 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2056,30-34 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,2109,35+ years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,1961,total,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,1812,0-4 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,2029,5-9 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,1993,10-14 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,1892,15-19 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,2039,20-24 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,2033,25-29 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,1980,30-34 years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,2029,35+ years,tenure,annual_hours,Tav.16
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,1929,total,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1710,0-4 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1911,5-9 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1810,10-14 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1696,15-19 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1881,20-24 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,2002,25-29 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1685,30-34 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1817,35+ years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,1798,total,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,1799,0-4 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2083,5-9 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2084,10-14 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2103,15-19 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2077,20-24 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2157,25-29 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2077,30-34 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,2008,35+ years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,1976,total,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,1785,0-4 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2055,5-9 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2032,10-14 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2056,15-19 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2021,20-24 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2139,25-29 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,2000,30-34 years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,1981,35+ years,tenure,annual_hours,Tav.16
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,1947,total,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1768,0-4 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1893,5-9 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,2016,10-14 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1829,15-19 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1791,20-24 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1711,25-29 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1903,30-34 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,2004,35+ years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,1823,total,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,1750,0-4 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,2013,5-9 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,2033,10-14 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,1955,15-19 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,1953,20-24 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,1999,25-29 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,2019,30-34 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,2054,35+ years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,1907,total,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1756,0-4 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1972,5-9 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,2028,10-14 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1912,15-19 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1909,20-24 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1883,25-29 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1991,30-34 years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,2052,35+ years,tenure,annual_hours,Tav.16
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,1882,total,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1484,0-4 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1808,5-9 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,2032,10-14 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1890,15-19 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1876,20-24 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1913,25-29 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1764,30-34 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1986,35+ years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,1781,total,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,1859,0-4 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2086,5-9 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2036,10-14 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2061,15-19 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2044,20-24 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2014,25-29 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2019,30-34 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,2062,35+ years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,1972,total,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,1774,0-4 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,2012,5-9 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,2034,10-14 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,2030,15-19 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,2003,20-24 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,1975,25-29 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,1923,30-34 years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,2022,35+ years,tenure,annual_hours,Tav.16
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,1919,total,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1722,0-4 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1935,5-9 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1952,10-14 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1813,15-19 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1779,20-24 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1973,25-29 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1970,30-34 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1990,35+ years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,1838,total,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,1839,0-4 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2076,5-9 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2078,10-14 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2104,15-19 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2117,20-24 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2071,25-29 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,2012,30-34 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,1969,35+ years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,1986,total,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,1820,0-4 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,2050,5-9 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,2056,10-14 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,2046,15-19 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,2062,20-24 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,2050,25-29 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,1998,30-34 years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,1969,35+ years,tenure,annual_hours,Tav.16
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,1960,total,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1768,0-4 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1976,5-9 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,2030,10-14 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1855,15-19 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1867,20-24 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1967,25-29 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1954,30-34 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1966,35+ years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Female,1884,total,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,1860,0-4 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2032,5-9 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2069,10-14 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2024,15-19 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2065,20-24 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2042,25-29 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2064,30-34 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,2046,35+ years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Male,1991,total,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,1842,0-4 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2020,5-9 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2063,10-14 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,1995,15-19 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2029,20-24 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2027,25-29 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2046,30-34 years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,2032,35+ years,tenure,annual_hours,Tav.16
CL - Fabbricazione di mezzi di trasporto,sector,Total,1971,total,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1670,0-4 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1807,5-9 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1834,10-14 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1953,15-19 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1803,20-24 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1749,25-29 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,2022,30-34 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,2057,35+ years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,1792,total,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,1810,0-4 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,2050,5-9 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,1927,10-14 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,2070,15-19 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,2131,20-24 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,2029,25-29 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,2080,30-34 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,1964,35+ years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,1933,total,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,1780,0-4 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,1978,5-9 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,1898,10-14 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,2028,15-19 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,2048,20-24 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,1950,25-29 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,2051,30-34 years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,2003,35+ years,tenure,annual_hours,Tav.16
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,1895,total,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1751,0-4 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1901,5-9 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1877,10-14 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1849,15-19 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1907,20-24 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1856,25-29 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1910,30-34 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1844,35+ years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,1839,total,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,1856,0-4 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2127,5-9 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2036,10-14 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2043,15-19 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2046,20-24 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2054,25-29 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2051,30-34 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,1983,35+ years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Male,2006,total,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,1825,0-4 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,2073,5-9 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,2002,10-14 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,1991,15-19 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,2010,20-24 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,2024,25-29 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,2024,30-34 years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,1959,35+ years,tenure,annual_hours,Tav.16
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Total,1967,total,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1525,0-4 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1804,5-9 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1808,10-14 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1799,15-19 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1841,20-24 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1870,25-29 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1896,30-34 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1942,35+ years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Female,1722,total,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1716,0-4 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1959,5-9 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1968,10-14 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1973,15-19 years,tenure,annual_hours,Tav.16
"E - Fornitura di acqua; reti fognarie, attività di gestione dei rifiuti e risanamento",sector,Male,1981,20-24 years,tenure,annual_hours,Tav.16
