row_label,strat_type,sex,breakdown_cat,value,breakdown_var,outcome_var,table_id,nuts1
Controllo pubblico,control_type,Total,permanent,40829,contract_type,annual_wage,Tav.7,NA
Controllo pubblico,control_type,Total,temporary,28990,contract_type,annual_wage,Tav.7,NA
Controllo pubblico,control_type,Total,total,39670,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Female,permanent,33108,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Female,temporary,23445,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Female,total,31836,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Male,permanent,40056,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Male,temporary,26490,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Male,total,38495,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Total,permanent,37518,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Total,temporary,25268,contract_type,annual_wage,Tav.7,NA
Controllo privato,control_type,Total,total,36034,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Female,permanent,34999,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Female,temporary,25504,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Female,total,33807,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Male,permanent,41455,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Male,temporary,27218,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Male,total,39982,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Total,permanent,38692,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Total,temporary,26392,contract_type,annual_wage,Tav.7,NA
Totale,control_type,Total,total,37302,contract_type,annual_wage,Tav.7,NA
B - Estrazione di minerali da cave e miniere,sector,Female,part-time,37246,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Female,full-time,49405,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Female,total,46350,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Male,part-time,37277,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Male,full-time,43563,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Male,total,43396,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Total,part-time,37261,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Total,full-time,44032,hours_regime,annual_wage,Tav.8,NA
B - Estrazione di minerali da cave e miniere,sector,Total,total,43698,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Female,part-time,29966,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Female,full-time,34510,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Female,total,33549,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Male,part-time,28963,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Male,full-time,40570,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Male,total,40196,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Total,part-time,29668,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Total,full-time,39189,hours_regime,annual_wage,Tav.8,NA
C - Attività manifatturiere,sector,Total,total,38429,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,part-time,28365,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,full-time,34016,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,total,32461,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,part-time,27772,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,full-time,41355,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,total,40219,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,part-time,28154,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,full-time,39134,hours_regime,annual_wage,Tav.8,NA
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,total,37470,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,part-time,25024,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,full-time,29587,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,total,28599,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,part-time,24325,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,full-time,37806,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,total,36416,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,part-time,24829,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,full-time,33558,hours_regime,annual_wage,Tav.8,NA
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,total,32113,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Female,part-time,28073,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Female,full-time,31496,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Female,total,30685,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Male,part-time,26928,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Male,full-time,35184,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Male,total,34899,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Total,part-time,27681,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Total,full-time,34515,hours_regime,annual_wage,Tav.8,NA
CC - Industria del legno carta e stampa,sector,Total,total,33976,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,part-time,33575,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,full-time,53001,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,total,50301,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,part-time,35231,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,full-time,58119,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,total,57703,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,part-time,34342,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,full-time,57519,hours_regime,annual_wage,Tav.8,NA
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,total,56730,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,part-time,35087,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,full-time,39952,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,total,39174,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,part-time,38123,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,full-time,47617,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,total,47489,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,part-time,35613,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,full-time,45664,hours_regime,annual_wage,Tav.8,NA
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,total,45106,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,part-time,42031,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,full-time,50933,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,total,50432,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,part-time,59945,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,full-time,59542,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,total,59545,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,part-time,44456,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,full-time,56263,hours_regime,annual_wage,Tav.8,NA
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,total,55961,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,part-time,31134,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,full-time,33949,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,total,33404,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,part-time,31732,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,full-time,38297,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,total,38134,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,part-time,31313,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,full-time,37431,hours_regime,annual_wage,Tav.8,NA
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,total,37040,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,part-time,30240,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,full-time,32824,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,total,32185,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,part-time,28825,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,full-time,36337,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,total,36168,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,part-time,29793,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,full-time,35875,hours_regime,annual_wage,Tav.8,NA
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,total,35513,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,part-time,34326,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,full-time,35636,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,total,35428,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,part-time,35217,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,full-time,46361,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,total,46138,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,part-time,34520,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,full-time,43375,hours_regime,annual_wage,Tav.8,NA
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,total,42816,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,part-time,32305,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,full-time,34040,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,total,33718,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,part-time,33216,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,full-time,41928,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,total,41749,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,part-time,32525,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,full-time,40151,hours_regime,annual_wage,Tav.8,NA
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,total,39669,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,part-time,35434,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,full-time,37722,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,total,37260,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,part-time,35497,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,full-time,43380,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,total,43259,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,part-time,35450,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,full-time,42521,hours_regime,annual_wage,Tav.8,NA
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,total,42174,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Female,part-time,35379,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Female,full-time,40610,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Female,total,39916,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Male,part-time,33293,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Male,full-time,45479,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Male,total,45348,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Total,part-time,34828,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Total,full-time,44672,hours_regime,annual_wage,Tav.8,NA
CL - Fabbricazione di mezzi di trasporto,sector,Total,total,44344,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,part-time,30984,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,full-time,31831,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,total,31628,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,part-time,28733,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,full-time,35646,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,total,35392,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,part-time,30330,hours_regime,annual_wage,Tav.8,NA
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,full-time,34774,hours_regime,annual_wage,Tav.8,NA
